time,signal,fit_total,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16,peak_17,peak_18,peak_19,peak_20
11.95,1.8817021,1.2347256697118636,0.0,0.0002318314922991349,1.0015688909535782e-15,1.3411035796808334e-06,1.0962884388359466e-10,0.27313824304400447,0.9613542539623504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.966666666666669,1.98,1.4513279996957993,0.0,0.00022437332782406934,8.214359096935104e-16,1.2102122861809175e-06,8.01369171216211e-11,0.2267452352060547,1.2243571808694966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.983333333333333,2.1110637,1.7039432910103733,0.0,0.00021715345197581454,6.736190105759909e-16,1.092035653752431e-06,5.85492043568949e-11,0.1877616793842628,1.515963366079931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.2795744,1.9854778100900912,0.0,0.00021016431750498694,5.52335810051935e-16,9.853451372931654e-07,4.275561775983457e-11,0.15510444674263482,1.830162213642058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.016666666666667,2.480851,2.2877090865274528,0.0,0.00020339861350555832,4.528357435873709e-16,8.89030187044378e-07,3.1207025457550707e-11,0.12782732425999588,2.1596774745925567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.033333333333331,2.7102127,2.6017015179904885,0.0,0.0001968492581261161,3.712164752916846e-16,8.020869933623586e-07,2.2766783431717808e-11,0.10510838963988682,2.4963954769827152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05,2.9582977,2.918247581061654,0.0,0.00019050939150111254,3.04272874892639e-16,7.236082966112313e-07,1.6601377753603336e-11,0.08623744530139664,2.831818902743858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.066666666666666,3.2157447,3.228297654509099,0.0,0.00018437236889568828,2.493728032614427e-16,6.527741623109673e-07,1.2099926115891319e-11,0.07060384914270372,3.157508780211237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.083333333333334,3.4778724,3.523348397467613,0.0,0.00017843175405777927,2.0435496258888786e-16,5.888436309350132e-07,8.814960073471499e-12,0.05768497816003343,3.4654843987010757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,3.7306383,3.795767936326599,0.0,0.00017268131277147788,1.6744490398658014e-16,5.311471601667572e-07,6.41888915640258e-12,0.047035478752934394,3.7485592451073138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.116666666666667,3.9740424,4.039044648571977,0.0,0.0001671150066057,1.371859749128298e-16,4.790797850653476e-07,4.672013503310194e-12,0.03827739241706999,4.000599662063844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.133333333333333,4.184681,4.247954227263234,0.0,0.00016172698685244487,1.1238255715186594e-16,4.3209492853293204e-07,3.3990356629583388e-12,0.031091195196003077,4.2167008729820505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.15,4.3672338,4.418646402077405,0.0,0.00015651158864904427,9.205341436218359e-17,3.896988007774069e-07,2.4718234463447933e-12,0.02520775145933796,4.393281749328145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.166666666666666,4.5123405,4.548657886327583,0.0,0.00015146332527899516,7.539335400266516e-17,3.514453321872688e-07,1.7967675178686843e-12,0.020401155163392273,4.528104916391783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.183333333333334,4.6153193,4.636861737342695,0.0,0.0001465768826460856,6.1741726223246e-17,3.169315892291582e-07,1.3055142258153034e-12,0.016482412795000262,4.620232430732154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2,4.6714892,4.6833654450300575,0.0,0.0001418471139167079,5.055654401944406e-17,2.857936276935603e-07,9.48176360710454e-13,0.013293909986396133,4.6699294021351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.216666666666669,4.6902127,4.689370891401569,0.0,0.00013726903432536365,4.1393224453605686e-17,2.5770274189235427e-07,6.883620125402722e-13,0.010704596838639389,4.678528767825174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.233333333333333,4.6668086,4.657009100982931,0.0,0.0001328378161385419,3.388712817136436e-17,2.32362072294262e-07,4.995366280911055e-13,0.008605824049034828,4.6482702067551855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25,4.6012764,4.589161695828798,0.0,0.0001285487837722461,2.7739220494286947e-17,2.0950353760608657e-07,3.6236213981603994e-13,0.006907761962583269,4.582125175578542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.266666666666667,4.502979,4.48927943725971,0.0,0.0001243974090586333,2.2704297578188103e-17,1.8888506050286593e-07,2.627517676266484e-13,0.005536336809194225,4.4836185141561335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.283333333333331,4.3765955,4.361206409098985,0.0,0.00012037930665730375,1.8581320048567264e-17,1.7028805910751712e-07,1.9044873947887903e-13,0.004430621966983751,4.356655237537095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3,4.217447,4.2090164651254796,0.0,0.0001164902296069409,1.5205477917405742e-17,1.5351517894872533e-07,1.3798834687614187e-13,0.0035406265738236933,4.205359194806732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.316666666666666,4.0395746,4.036866675073631,0.0,0.00011272606501312859,1.2441677545000265e-17,1.3838824250869168e-07,9.99403251879954e-14,0.00282542878432149,4.0339283818359535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.333333333333334,3.8429787,3.8488707654026575,0.0,0.00010908282986825235,1.0179196487856226e-17,1.2474639563263316e-07,7.235612225712777e-14,0.002251606130432827,3.8465099516958885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.35,3.6370213,3.648994031950666,0.0,0.00010555666699956416,8.327297370790533e-18,1.124444320306814e-07,5.2365841818625605e-14,0.0017919205676620116,3.64709644227152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.366666666666667,3.4217021,3.4409699380344003,0.0,0.00010214384114155489,6.811629169361002e-18,1.0135127887780075e-07,3.788447172676097e-14,0.0014242207191973773,3.4394434721227447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.383333333333333,3.201702,3.2282376143976537,0.0,9.884073512892342e-05,5.57127491353427e-18,9.134862812640457e-08,2.7397866416040673e-14,0.0011305284643042767,3.2270081538495647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.4,2.986383,3.0138987382007563,0.0,9.564384620651486e-05,4.556329999082832e-18,8.232969960420981e-08,1.9806904030622408e-14,0.0008962812925872713,3.0129067307322432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.416666666666666,2.7757447,2.8006917651824343,0.0,9.254978245272572e-05,3.7259159862653194e-18,7.419812329101405e-08,1.4314056997703234e-14,0.000709705730964686,2.799889435470879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.433333333333334,2.5697873,2.5909811921571357,0.0,8.955525931295557e-05,3.0465517715560234e-18,6.686692936486585e-08,1.0340870236603258e-14,0.0005613006366459617,2.590330269394237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.45,2.3685107,2.386759402021551,0.0,8.665709623980412e-05,2.4908179924975595e-18,6.025763569239337e-08,7.467951869253416e-15,0.00044341224449216644,2.3862292724231757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.466666666666669,2.1812766,2.18965865546232,0.0,8.385221343678823e-05,2.0362620070641933e-18,5.429942342006844e-08,5.391353987826924e-15,0.00034988557925092644,2.1892248633702036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.483333333333333,2.0034041,2.0009709091217283,0.0,8.113762870246957e-05,1.6645002207102802e-18,4.8928392212694154e-08,3.890880632991611e-15,0.0002757792176583208,2.000613943346971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,1.8395745,1.821673328672905,0.0,7.85104543719466e-05,1.3604822813201343e-18,4.4086887490816533e-08,2.80707141979051e-15,0.00021713244159870414,1.821377641690044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.516666666666667,1.6851064,1.6524576006551932,0.0,7.596789435279007e-05,1.1118880246653838e-18,3.9722892748193655e-08,2.0244928826215045e-15,0.0001707755924346756,1.652210817445511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.533333333333331,1.54,1.4937614069650436,0.0,7.350724125254692e-05,9.086332774753844e-19,3.5789480690740226e-08,1.459613908477609e-15,0.00013417594937545905,1.4935536879849334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55,1.413617,1.345800692956537,0.0,7.11258735950503e-05,7.4246491478986355e-19,3.2244317536246156e-08,1.0520111874878647e-15,0.00010531274144475536,1.3456242220971786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.566666666666666,1.3012766,1.2086016206992929,0.0,6.882125312284991e-05,6.066290897233281e-19,2.9049215355317672e-08,7.579926592727791e-16,8.257599158156087e-05,1.2084501944053723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.583333333333334,1.193617,1.082031343351304,0.0,6.659092218313709e-05,4.955994442914827e-19,2.616972782379015e-08,5.459759819414519e-16,6.468480881510234e-05,1.0819000414505775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.6,1.1,0.9658269583593199,0.0,6.443250119464626e-05,4.048544822736605e-19,2.357478520021221e-08,3.9314030056859483e-16,5.062151403822094e-05,0.9657118807693014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.616666666666667,1.0204256,0.8596221925172305,0.0,6.234368619306058e-05,3.3069523185325045e-19,2.1236364743131524e-08,2.830014404721602e-16,3.957862791939845e-05,0.859520248966753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.633333333333333,0.9455319,0.7629715391870957,0.0,6.032224645254367e-05,2.700959231321602e-19,1.912919314595289e-08,2.0365651954799564e-16,3.091628476528241e-05,0.7628802815266845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.65,0.88,0.67537170725948,0.0,5.836602218107377e-05,2.2058171609856688e-19,1.7230477895560616e-08,1.465136508566164e-16,2.412808017375777e-05,0.6752891959266472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.666666666666666,0.82382977,0.596280353963764,0.0,5.647292228733901e-05,1.801285896281266e-19,1.551966475805771e-08,1.053730254138563e-16,1.8813727448349816e-05,0.5962050517943634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.683333333333334,0.7723404,0.5251321615205855,0.0,5.464092221700639e-05,1.4708138381961658e-19,1.3978218863759507e-08,7.576242279047728e-17,1.4657200354858684e-05,0.5250628494197948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.7,0.72553194,0.4613523834593284,0.0,5.2868061856253995e-05,1.2008671107015005e-19,1.2589427106734762e-08,5.445687803860332e-17,1.1409288498688095e-05,0.4612880935195463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.716666666666669,0.6880851,0.404368033055562,0.0,5.1152443500506164e-05,9.803804424332962e-20,1.1338219794085314e-08,3.9131592008264125e-17,8.873695422637132e-06,0.40430799557841907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.733333333333333,0.6506383,0.3536169166924488,0.0,4.9492229886388205e-05,8.003077644559653e-20,1.0211009679051407e-08,2.8111212097487316e-17,6.895976126030931e-06,0.35356051827542667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.61787236,0.3085547318424782,0.0,4.7885642284954266e-05,6.532544548447429e-20,9.195546691865985e-09,2.0188788994099437e-17,5.354746540615586e-06,0.3085014822581059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.766666666666667,0.5851064,0.2686604554473122,0.0,4.633095865432904e-05,5.331764278496665e-20,8.280786844925992e-09,1.4495091104415163e-17,4.154707982147454e-06,0.26860996149988886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.783333333333331,0.56170213,0.23344024613485045,0.0,4.4826511849929724e-05,4.351339430947895e-20,7.45677393587013e-09,1.0404301576820264e-17,3.2211192537106206e-06,0.23339219104697287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8,0.533617,0.20243007506706587,0.0,4.3370687890509684e-05,3.5509020468171965e-20,6.71453280510051e-09,7.465991904991769e-18,2.4954216732943368e-06,0.20238420224296924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.816666666666666,0.5102128,0.17519728707169413,0.0,4.1961924278314116e-05,2.8974661821677994e-20,6.04597302445806e-09,5.356066661078105e-18,1.931780956373949e-06,0.1751533873204864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.833333333333334,0.49148935,0.15134127759841026,0.0,4.059870837167794e-05,2.3640804705336352e-20,5.44380200238608e-09,3.841400285010237e-18,1.494357184277273e-06,0.1512991790890523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.85,0.4680851,0.1304934532027807,0.0,3.9279575808464794e-05,1.9287261599713128e-20,4.901446589113716e-09,2.7543525128488122e-18,1.1551521560457756e-06,0.13045301357336958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.866666666666667,0.4493617,0.11231662469154095,0.0,3.800310897877631e-05,1.573415993865358e-20,4.412982354124398e-09,1.9744087312357046e-18,8.923140002129509e-07,0.1122777248555796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.883333333333333,0.43531916,0.09650396353114998,0.0,3.6767935545421645e-05,1.2834574022730244e-20,3.973069788378168e-09,1.4149574577912359e-18,6.888034421236163e-07,0.09646650281909265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.9,0.41659573,0.0827776342009991,0.0,3.5572727010672195e-05,1.046850102224298e-20,3.5768967562256555e-09,1.0137705206363578e-18,5.313457486235702e-07,0.08274152655134304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.916666666666666,0.4025532,0.0708871982721445,0.0,3.441619732788019e-05,8.537936358206867e-21,3.220126587440132e-09,7.261511820179696e-19,4.096080552066227e-07,0.07085236924663482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.933333333333334,0.38851064,0.06060787038226163,0.0,3.329710155657344e-05,6.962848212806889e-21,2.898851258959031e-09,5.200040116159605e-19,3.155542928090718e-07,0.06057425482756099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.95,0.37914893,0.051738692117681784,0.0,3.2214234559690146e-05,5.67788732218689e-21,2.609549169385752e-09,3.722885822813346e-19,2.4293989793287495e-07,0.05170623233367499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.966666666666669,0.36978722,0.04410067717484007,0.0,3.1166429741647594e-05,4.629698002571515e-21,2.349047057592357e-09,2.6646932555898e-19,1.8691641650327149e-07,0.04406932147963486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.983333333333333,0.36042553,0.03753497006059067,0.0,3.0152557825989043e-05,3.774720750862182e-21,2.1144856603908378e-09,1.9068226370916683e-19,1.4372240701644519e-07,0.03750467166587201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.35106382,0.03190105095710875,0.0,2.9171525671379153e-05,3.0773967223229345e-21,1.903288743642441e-09,1.3641747833195823e-19,1.1044204080713267e-07,0.03187176708610782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.016666666666667,0.34638298,0.027075011141381913,0.0,2.8222275124769e-05,2.508700723236893e-21,1.7131351767693876e-09,9.757249996693122e-20,8.481675084256632e-08,0.027046702336371124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.033333333333331,0.34638298,0.02294791640639704,0.0,2.7303781910574258e-05,2.0449427227703875e-21,1.5419337527737263e-09,6.977238735105639e-20,6.509840723637e-08,0.022920545984145477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.05,0.34170213,0.01942427016288045,0.0,2.6415054554753856e-05,1.6667888242193596e-21,1.3878004848998726e-09,4.9881498592360035e-20,4.993496735551111e-08,0.019397803785557857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.066666666666666,0.34170213,0.016420583181960068,0.0,2.5555133342709777e-05,1.358461582319122e-21,1.2490381372912625e-09,3.565300730712155e-20,3.8281496588150545e-08,0.01639498851808263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.083333333333334,0.34170213,0.013864053145370711,0.0,2.4723089309954052e-05,1.107086871535802e-21,1.1241177706612734e-09,2.5477370491088223e-20,2.9330990773095124e-08,0.013839299600952214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.1,0.34170213,0.01169135417963959,0.0,2.3918023264532276e-05,9.02160495977782e-22,1.0116621053736265e-09,1.8201860163281098e-20,2.2460639178466883e-08,0.011667412684073775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.116666666666667,0.34170213,0.00984753424933179,0.0,2.3139064840213266e-05,7.351126268847617e-22,9.104305236224822e-10,1.300111632729581e-20,1.7190116333285122e-08,0.00982437708394472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.133333333333333,0.34170213,0.008285016566179599,0.0,2.2385371579492547e-05,5.989521568209632e-22,8.193055498251314e-10,9.28432133825603e-21,1.3149236424078194e-08,0.008262617226058132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.15,0.33702126,0.006962699939476349,0.0,2.165612804548047e-05,4.879763329725614e-22,7.372806640663318e-10,6.628652712538904e-21,1.0052888558844327e-08,0.006941033021261646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.166666666666666,0.33234042,0.005845152162646281,0.0,2.0950544961779077e-05,3.9753370815289036e-22,6.634493176309412e-10,4.7315874778149e-21,7.681629174908073e-09,0.00582419327260601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.183333333333334,0.33234042,0.0049018900256465785,0.0,2.0267858379475038e-05,3.238306359436888e-22,5.969950324755345e-10,3.3767265624192742e-21,5.866666272271172e-09,0.004881615703605798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.2,0.3229787,0.004106739297062391,0.0,1.9607328870406108e-05,2.6377332480079885e-22,5.371824780565096e-10,2.4093129890196553e-21,4.478250350336315e-09,0.004087126952759156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.216666666666669,0.31829786,0.0034372679769008613,0.0,1.8968240745881023e-05,2.148389277068109e-22,4.833494293708532e-10,1.718698662894161e-21,3.4167057605950245e-09,0.0034182958360997905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.233333333333333,0.31361702,0.002874286233327292,0.0,1.8349901300061965e-05,1.7497033860997818e-22,4.348995194872316e-10,1.225790679001478e-21,2.6055069322301763e-09,0.0028559332916207785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.3042553,0.0024014066637967307,0.0,1.7751640077237198e-05,1.424903431589389e-22,3.912957083464456e-10,8.74065151082209e-22,1.985937022791191e-09,0.0023836526464867626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.266666666666667,0.29957446,0.002004658830111087,0.0,1.71728081622428e-05,1.1603156897484974e-22,3.5205439728288425e-10,6.23136306300114e-22,1.5129701973010383e-09,0.0019874841569242495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.283333333333331,0.29021275,0.0016721523808232686,0.0,1.6612777493307155e-05,9.447933248442621e-23,3.167401256405872e-10,4.441553505998147e-22,1.152099386651296e-09,0.0016555381344904492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,0.28085107,0.0013937834714390443,0.0,1.6070940196619524e-05,7.692501182366434e-23,2.8496079210416516e-10,3.1651926901200916e-22,8.768940694901728e-10,0.001377711369387563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.316666666666666,0.27148935,0.0011609796058654944,0.0,1.554670794194518e-05,6.26280103065587e-23,2.563633490002504e-10,2.255171800713964e-22,6.671213156601284e-10,0.0011454319744388845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.333333333333334,0.26212767,0.0009664784382458776,0.0,1.5039511318625957e-05,5.0984730256627294e-23,2.3062992290914142e-10,1.6064755910026652e-22,5.073011175489119e-10,0.0009514381889962112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.35,0.25276595,0.0008041364826686136,0.0,1.454879923133207e-05,4.1503267191866636e-23,2.074743195134344e-10,1.1441538797547013e-22,3.855963365091009e-10,0.0007895870903666255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.366666666666667,0.2480851,0.0006687640718690445,0.0,1.407403831494453e-05,3.3782771345502336e-23,1.8663887474765839e-10,8.147255340649165e-23,2.9296029261887216e-10,0.0006546895539549327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.383333333333333,0.2387234,0.0005559832798027966,0.0,1.3614712367970865e-05,2.7496617032322773e-23,1.6789161804551072e-10,5.800368250368226e-23,2.224825999916234e-10,0.0005423681770606077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.4,0.2293617,0.00046210587345174277,0.0,1.3170321803912574e-05,2.2378678390315584e-23,1.510237168476079e-10,4.128743563811553e-23,1.6888744397005717e-10,0.0004489352317366694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.416666666666666,0.22468086,0.0003840286844423861,0.0,1.2740383120022574e-05,1.8212139043472575e-23,1.358471745692647e-10,2.938320068302244e-23,1.2814900409344963e-10,0.00037128803732618484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.433333333333334,0.22,0.0003191440901141999,0.0,1.2324428382906494e-05,1.482036855803599e-23,1.2219275696624904e-10,2.090739267223513e-23,9.719684242959737e-11,0.000306819442341694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.45,0.2106383,0.00026526356652236733,0.0,1.1922004730440591e-05,1.2059484543692674e-23,1.0990812430639598e-10,1.4873766470071915e-23,7.369034057402055e-11,0.00025334137819346187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.466666666666669,0.2106383,0.0002205525230662419,0.0,1.1532673889492956e-05,9.812289430943952e-24,9.885614898216193e-11,1.0579449342990264e-23,5.5846099478455254e-11,0.0002090196944745005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.483333333333333,0.20595744,0.00018347485102951258,0.0,1.115601170895339e-05,7.983328234583688e-24,8.891340020784532e-11,7.523620760551673e-24,4.230593942032983e-11,0.00017231870810121956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.20595744,0.00015274581763414098,0.0,1.0791607707589036e-05,6.4948603584119344e-24,7.996877925623051e-11,5.3494995164033475e-24,3.203600487369474e-11,0.00014195409792176782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.516666666666667,0.2012766,0.00012729211478351455,0.0,1.043906463626242e-05,5.28357664196331e-24,7.192229032263683e-11,3.802966671201421e-24,2.4249685958584285e-11,0.00011685295397527585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.533333333333331,0.2012766,0.00010621802914130728,0.0,1.0097998054058054e-05,4.29792397546875e-24,6.468393357668059e-11,2.7030599253565086e-24,1.8348765554471402e-11,9.611994805455009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.55,0.2012766,8.877683924737619e-05,0.0,9.768035917881254e-06,3.495925204424161e-24,5.817270828973146e-11,1.920937721598788e-24,1.3878505840430168e-11,7.900873127828081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
